#    L    TT             EE             BB             TE             PP             TP             EP          
  1287    0.70159E+03    0.31452E+02    0.00000E+00   -0.21319E+02    0.35237E-08    0.88428E-06   -0.35165E-06
  1288    0.70000E+03    0.31510E+02    0.00000E+00   -0.22142E+02    0.35178E-08    0.87632E-06   -0.35195E-06
  1289    0.69847E+03    0.31564E+02    0.00000E+00   -0.22965E+02    0.35120E-08    0.86873E-06   -0.35222E-06
  1290    0.69702E+03    0.31613E+02    0.00000E+00   -0.23790E+02    0.35063E-08    0.86155E-06   -0.35245E-06
  1291    0.69564E+03    0.31659E+02    0.00000E+00   -0.24617E+02    0.35005E-08    0.85481E-06   -0.35265E-06
  1292    0.69432E+03    0.31698E+02    0.00000E+00   -0.25445E+02    0.34947E-08    0.84854E-06   -0.35282E-06
  1293    0.69308E+03    0.31735E+02    0.00000E+00   -0.26274E+02    0.34890E-08    0.84277E-06   -0.35295E-06
  1294    0.69191E+03    0.31767E+02    0.00000E+00   -0.27100E+02    0.34832E-08    0.83756E-06   -0.35304E-06
  1295    0.69081E+03    0.31795E+02    0.00000E+00   -0.27929E+02    0.34775E-08    0.83291E-06   -0.35311E-06
  1296    0.68977E+03    0.31818E+02    0.00000E+00   -0.28754E+02    0.34718E-08    0.82888E-06   -0.35314E-06
  1297    0.68881E+03    0.31838E+02    0.00000E+00   -0.29580E+02    0.34661E-08    0.82550E-06   -0.35314E-06
  1298    0.68792E+03    0.31853E+02    0.00000E+00   -0.30405E+02    0.34604E-08    0.82280E-06   -0.35312E-06
  1299    0.68708E+03    0.31863E+02    0.00000E+00   -0.31228E+02    0.34547E-08    0.82081E-06   -0.35306E-06
  1300    0.68633E+03    0.31868E+02    0.00000E+00   -0.32048E+02    0.34491E-08    0.81957E-06   -0.35298E-06
  1301    0.68565E+03    0.31870E+02    0.00000E+00   -0.32866E+02    0.34434E-08    0.81910E-06   -0.35287E-06
  1302    0.68502E+03    0.31867E+02    0.00000E+00   -0.33681E+02    0.34378E-08    0.81938E-06   -0.35273E-06
  1303    0.68447E+03    0.31860E+02    0.00000E+00   -0.34493E+02    0.34321E-08    0.82039E-06   -0.35256E-06
  1304    0.68398E+03    0.31849E+02    0.00000E+00   -0.35302E+02    0.34265E-08    0.82208E-06   -0.35236E-06
  1305    0.68356E+03    0.31832E+02    0.00000E+00   -0.36108E+02    0.34209E-08    0.82443E-06   -0.35214E-06
  1306    0.68319E+03    0.31813E+02    0.00000E+00   -0.36908E+02    0.34153E-08    0.82741E-06   -0.35189E-06
  1307    0.68290E+03    0.31788E+02    0.00000E+00   -0.37704E+02    0.34097E-08    0.83099E-06   -0.35161E-06
  1308    0.68268E+03    0.31759E+02    0.00000E+00   -0.38497E+02    0.34041E-08    0.83513E-06   -0.35129E-06
  1309    0.68250E+03    0.31724E+02    0.00000E+00   -0.39283E+02    0.33986E-08    0.83980E-06   -0.35096E-06
  1310    0.68241E+03    0.31687E+02    0.00000E+00   -0.40064E+02    0.33930E-08    0.84498E-06   -0.35059E-06
  1311    0.68236E+03    0.31645E+02    0.00000E+00   -0.40840E+02    0.33875E-08    0.85062E-06   -0.35019E-06
  1312    0.68241E+03    0.31599E+02    0.00000E+00   -0.41609E+02    0.33820E-08    0.85671E-06   -0.34976E-06
  1313    0.68249E+03    0.31549E+02    0.00000E+00   -0.42372E+02    0.33765E-08    0.86320E-06   -0.34930E-06
  1314    0.68264E+03    0.31494E+02    0.00000E+00   -0.43127E+02    0.33709E-08    0.87007E-06   -0.34882E-06
  1315    0.68285E+03    0.31436E+02    0.00000E+00   -0.43876E+02    0.33655E-08    0.87728E-06   -0.34830E-06
  1316    0.68312E+03    0.31372E+02    0.00000E+00   -0.44618E+02    0.33600E-08    0.88481E-06   -0.34775E-06
  1317    0.68345E+03    0.31306E+02    0.00000E+00   -0.45352E+02    0.33545E-08    0.89262E-06   -0.34717E-06
  1318    0.68383E+03    0.31234E+02    0.00000E+00   -0.46077E+02    0.33490E-08    0.90068E-06   -0.34656E-06
  1319    0.68427E+03    0.31159E+02    0.00000E+00   -0.46795E+02    0.33436E-08    0.90896E-06   -0.34592E-06
  1320    0.68476E+03    0.31079E+02    0.00000E+00   -0.47504E+02    0.33382E-08    0.91743E-06   -0.34525E-06
  1321    0.68531E+03    0.30997E+02    0.00000E+00   -0.48205E+02    0.33327E-08    0.92606E-06   -0.34455E-06
  1322    0.68591E+03    0.30909E+02    0.00000E+00   -0.48896E+02    0.33273E-08    0.93482E-06   -0.34381E-06
  1323    0.68657E+03    0.30817E+02    0.00000E+00   -0.49577E+02    0.33219E-08    0.94366E-06   -0.34305E-06
  1324    0.68728E+03    0.30722E+02    0.00000E+00   -0.50250E+02    0.33165E-08    0.95258E-06   -0.34225E-06
  1325    0.68804E+03    0.30623E+02    0.00000E+00   -0.50912E+02    0.33111E-08    0.96152E-06   -0.34142E-06
  1326    0.68886E+03    0.30521E+02    0.00000E+00   -0.51564E+02    0.33058E-08    0.97047E-06   -0.34056E-06
  1327    0.68971E+03    0.30415E+02    0.00000E+00   -0.52206E+02    0.33004E-08    0.97938E-06   -0.33966E-06
  1328    0.69063E+03    0.30306E+02    0.00000E+00   -0.52836E+02    0.32951E-08    0.98824E-06   -0.33873E-06
  1329    0.69158E+03    0.30192E+02    0.00000E+00   -0.53457E+02    0.32897E-08    0.99700E-06   -0.33777E-06
  1330    0.69258E+03    0.30074E+02    0.00000E+00   -0.54065E+02    0.32844E-08    0.10056E-05   -0.33678E-06
  1331    0.69364E+03    0.29953E+02    0.00000E+00   -0.54662E+02    0.32791E-08    0.10141E-05   -0.33575E-06
  1332    0.69473E+03    0.29829E+02    0.00000E+00   -0.55248E+02    0.32738E-08    0.10224E-05   -0.33469E-06
  1333    0.69586E+03    0.29700E+02    0.00000E+00   -0.55821E+02    0.32685E-08    0.10305E-05   -0.33360E-06
  1334    0.69704E+03    0.29570E+02    0.00000E+00   -0.56383E+02    0.32632E-08    0.10383E-05   -0.33247E-06
  1335    0.69826E+03    0.29435E+02    0.00000E+00   -0.56932E+02    0.32579E-08    0.10459E-05   -0.33131E-06
  1336    0.69952E+03    0.29297E+02    0.00000E+00   -0.57468E+02    0.32527E-08    0.10531E-05   -0.33012E-06
  1337    0.70082E+03    0.29155E+02    0.00000E+00   -0.57991E+02    0.32474E-08    0.10600E-05   -0.32889E-06
  1338    0.70215E+03    0.29011E+02    0.00000E+00   -0.58502E+02    0.32422E-08    0.10665E-05   -0.32763E-06
  1339    0.70353E+03    0.28863E+02    0.00000E+00   -0.59000E+02    0.32370E-08    0.10726E-05   -0.32633E-06
  1340    0.70494E+03    0.28713E+02    0.00000E+00   -0.59485E+02    0.32317E-08    0.10783E-05   -0.32500E-06
  1341    0.70638E+03    0.28560E+02    0.00000E+00   -0.59956E+02    0.32265E-08    0.10835E-05   -0.32363E-06
  1342    0.70785E+03    0.28404E+02    0.00000E+00   -0.60414E+02    0.32213E-08    0.10882E-05   -0.32222E-06
  1343    0.70936E+03    0.28244E+02    0.00000E+00   -0.60857E+02    0.32161E-08    0.10924E-05   -0.32079E-06
  1344    0.71090E+03    0.28082E+02    0.00000E+00   -0.61287E+02    0.32110E-08    0.10960E-05   -0.31931E-06
  1345    0.71246E+03    0.27918E+02    0.00000E+00   -0.61702E+02    0.32058E-08    0.10990E-05   -0.31780E-06
  1346    0.71406E+03    0.27750E+02    0.00000E+00   -0.62104E+02    0.32006E-08    0.11014E-05   -0.31626E-06
  1347    0.71568E+03    0.27580E+02    0.00000E+00   -0.62491E+02    0.31955E-08    0.11031E-05   -0.31467E-06
  1348    0.71733E+03    0.27407E+02    0.00000E+00   -0.62863E+02    0.31904E-08    0.11042E-05   -0.31306E-06
  1349    0.71901E+03    0.27231E+02    0.00000E+00   -0.63220E+02    0.31852E-08    0.11045E-05   -0.31140E-06
  1350    0.72070E+03    0.27054E+02    0.00000E+00   -0.63563E+02    0.31801E-08    0.11041E-05   -0.30971E-06
  1351    0.72243E+03    0.26874E+02    0.00000E+00   -0.63891E+02    0.31750E-08    0.11029E-05   -0.30798E-06
  1352    0.72416E+03    0.26691E+02    0.00000E+00   -0.64203E+02    0.31699E-08    0.11010E-05   -0.30622E-06
  1353    0.72592E+03    0.26508E+02    0.00000E+00   -0.64500E+02    0.31648E-08    0.10984E-05   -0.30442E-06
  1354    0.72769E+03    0.26322E+02    0.00000E+00   -0.64783E+02    0.31598E-08    0.10951E-05   -0.30259E-06
  1355    0.72950E+03    0.26133E+02    0.00000E+00   -0.65050E+02    0.31547E-08    0.10913E-05   -0.30072E-06
  1356    0.73132E+03    0.25943E+02    0.00000E+00   -0.65303E+02    0.31496E-08    0.10869E-05   -0.29883E-06
  1357    0.73315E+03    0.25751E+02    0.00000E+00   -0.65539E+02    0.31446E-08    0.10821E-05   -0.29690E-06
  1358    0.73498E+03    0.25557E+02    0.00000E+00   -0.65757E+02    0.31396E-08    0.10768E-05   -0.29495E-06
  1359    0.73683E+03    0.25361E+02    0.00000E+00   -0.65963E+02    0.31345E-08    0.10712E-05   -0.29296E-06
  1360    0.73867E+03    0.25165E+02    0.00000E+00   -0.66151E+02    0.31295E-08    0.10652E-05   -0.29095E-06
  1361    0.74054E+03    0.24966E+02    0.00000E+00   -0.66325E+02    0.31245E-08    0.10589E-05   -0.28891E-06
  1362    0.74240E+03    0.24765E+02    0.00000E+00   -0.66481E+02    0.31195E-08    0.10524E-05   -0.28685E-06
  1363    0.74427E+03    0.24563E+02    0.00000E+00   -0.66624E+02    0.31145E-08    0.10457E-05   -0.28477E-06
  1364    0.74613E+03    0.24360E+02    0.00000E+00   -0.66750E+02    0.31095E-08    0.10389E-05   -0.28266E-06
  1365    0.74807E+03    0.24156E+02    0.00000E+00   -0.66858E+02    0.31046E-08    0.10320E-05   -0.28053E-06
  1366    0.74995E+03    0.23950E+02    0.00000E+00   -0.66953E+02    0.30996E-08    0.10250E-05   -0.27837E-06
  1367    0.75182E+03    0.23743E+02    0.00000E+00   -0.67032E+02    0.30947E-08    0.10181E-05   -0.27620E-06
  1368    0.75377E+03    0.23536E+02    0.00000E+00   -0.67093E+02    0.30897E-08    0.10112E-05   -0.27401E-06
  1369    0.75564E+03    0.23327E+02    0.00000E+00   -0.67139E+02    0.30848E-08    0.10044E-05   -0.27181E-06
  1370    0.75752E+03    0.23117E+02    0.00000E+00   -0.67170E+02    0.30799E-08    0.99784E-06   -0.26959E-06
  1371    0.75940E+03    0.22907E+02    0.00000E+00   -0.67184E+02    0.30750E-08    0.99145E-06   -0.26735E-06
  1372    0.76128E+03    0.22696E+02    0.00000E+00   -0.67183E+02    0.30701E-08    0.98531E-06   -0.26509E-06
  1373    0.76316E+03    0.22485E+02    0.00000E+00   -0.67165E+02    0.30652E-08    0.97950E-06   -0.26283E-06
  1374    0.76505E+03    0.22274E+02    0.00000E+00   -0.67132E+02    0.30603E-08    0.97404E-06   -0.26055E-06
  1375    0.76693E+03    0.22061E+02    0.00000E+00   -0.67083E+02    0.30555E-08    0.96899E-06   -0.25826E-06
  1376    0.76881E+03    0.21848E+02    0.00000E+00   -0.67018E+02    0.30506E-08    0.96440E-06   -0.25596E-06
  1377    0.77070E+03    0.21636E+02    0.00000E+00   -0.66939E+02    0.30457E-08    0.96032E-06   -0.25366E-06
  1378    0.77259E+03    0.21422E+02    0.00000E+00   -0.66843E+02    0.30409E-08    0.95680E-06   -0.25134E-06
  1379    0.77440E+03    0.21210E+02    0.00000E+00   -0.66732E+02    0.30361E-08    0.95389E-06   -0.24902E-06
  1380    0.77622E+03    0.20995E+02    0.00000E+00   -0.66605E+02    0.30313E-08    0.95164E-06   -0.24669E-06
  1381    0.77804E+03    0.20782E+02    0.00000E+00   -0.66462E+02    0.30264E-08    0.95009E-06   -0.24436E-06
  1382    0.77971E+03    0.20569E+02    0.00000E+00   -0.66304E+02    0.30216E-08    0.94931E-06   -0.24203E-06
  1383    0.78152E+03    0.20356E+02    0.00000E+00   -0.66131E+02    0.30168E-08    0.94933E-06   -0.23969E-06
  1384    0.78320E+03    0.20143E+02    0.00000E+00   -0.65943E+02    0.30121E-08    0.95020E-06   -0.23735E-06
  1385    0.78487E+03    0.19931E+02    0.00000E+00   -0.65739E+02    0.30073E-08    0.95199E-06   -0.23501E-06
  1386    0.78654E+03    0.19719E+02    0.00000E+00   -0.65520E+02    0.30025E-08    0.95473E-06   -0.23267E-06
  1387    0.78814E+03    0.19507E+02    0.00000E+00   -0.65287E+02    0.29978E-08    0.95848E-06   -0.23034E-06
  1388    0.78989E+03    0.19296E+02    0.00000E+00   -0.65039E+02    0.29930E-08    0.96328E-06   -0.22801E-06
  1389    0.79150E+03    0.19085E+02    0.00000E+00   -0.64775E+02    0.29883E-08    0.96919E-06   -0.22568E-06
  1390    0.79302E+03    0.18876E+02    0.00000E+00   -0.64499E+02    0.29835E-08    0.97625E-06   -0.22336E-06
  1391    0.79463E+03    0.18667E+02    0.00000E+00   -0.64207E+02    0.29788E-08    0.98452E-06   -0.22104E-06
  1392    0.79616E+03    0.18459E+02    0.00000E+00   -0.63901E+02    0.29741E-08    0.99404E-06   -0.21873E-06
  1393    0.79769E+03    0.18253E+02    0.00000E+00   -0.63581E+02    0.29694E-08    0.10049E-05   -0.21643E-06
  1394    0.79915E+03    0.18047E+02    0.00000E+00   -0.63248E+02    0.29647E-08    0.10170E-05   -0.21414E-06
  1395    0.80061E+03    0.17841E+02    0.00000E+00   -0.62899E+02    0.29600E-08    0.10306E-05   -0.21186E-06
  1396    0.80207E+03    0.17638E+02    0.00000E+00   -0.62539E+02    0.29554E-08    0.10457E-05   -0.20959E-06
  1397    0.80346E+03    0.17436E+02    0.00000E+00   -0.62164E+02    0.29507E-08    0.10622E-05   -0.20733E-06
  1398    0.80477E+03    0.17234E+02    0.00000E+00   -0.61776E+02    0.29460E-08    0.10803E-05   -0.20509E-06
  1399    0.80609E+03    0.17035E+02    0.00000E+00   -0.61375E+02    0.29414E-08    0.11000E-05   -0.20286E-06
  1400    0.80740E+03    0.16837E+02    0.00000E+00   -0.60961E+02    0.29368E-08    0.11213E-05   -0.20065E-06
  1401    0.80864E+03    0.16640E+02    0.00000E+00   -0.60534E+02    0.29321E-08    0.11444E-05   -0.19845E-06
  1402    0.80989E+03    0.16445E+02    0.00000E+00   -0.60095E+02    0.29275E-08    0.11690E-05   -0.19628E-06
  1403    0.81106E+03    0.16252E+02    0.00000E+00   -0.59643E+02    0.29229E-08    0.11953E-05   -0.19411E-06
  1404    0.81215E+03    0.16061E+02    0.00000E+00   -0.59178E+02    0.29183E-08    0.12231E-05   -0.19196E-06
  1405    0.81332E+03    0.15870E+02    0.00000E+00   -0.58702E+02    0.29137E-08    0.12523E-05   -0.18983E-06
  1406    0.81434E+03    0.15683E+02    0.00000E+00   -0.58215E+02    0.29091E-08    0.12830E-05   -0.18770E-06
  1407    0.81529E+03    0.15497E+02    0.00000E+00   -0.57716E+02    0.29045E-08    0.13150E-05   -0.18559E-06
  1408    0.81639E+03    0.15312E+02    0.00000E+00   -0.57205E+02    0.29000E-08    0.13483E-05   -0.18348E-06
  1409    0.81727E+03    0.15130E+02    0.00000E+00   -0.56683E+02    0.28954E-08    0.13829E-05   -0.18138E-06
  1410    0.81822E+03    0.14950E+02    0.00000E+00   -0.56151E+02    0.28908E-08    0.14186E-05   -0.17929E-06
  1411    0.81909E+03    0.14772E+02    0.00000E+00   -0.55607E+02    0.28863E-08    0.14555E-05   -0.17721E-06
  1412    0.81990E+03    0.14597E+02    0.00000E+00   -0.55053E+02    0.28818E-08    0.14934E-05   -0.17513E-06
  1413    0.82055E+03    0.14424E+02    0.00000E+00   -0.54489E+02    0.28772E-08    0.15323E-05   -0.17306E-06
  1414    0.82128E+03    0.14253E+02    0.00000E+00   -0.53914E+02    0.28727E-08    0.15722E-05   -0.17098E-06
  1415    0.82194E+03    0.14084E+02    0.00000E+00   -0.53330E+02    0.28682E-08    0.16129E-05   -0.16891E-06
  1416    0.82260E+03    0.13919E+02    0.00000E+00   -0.52737E+02    0.28637E-08    0.16545E-05   -0.16684E-06
  1417    0.82310E+03    0.13754E+02    0.00000E+00   -0.52135E+02    0.28592E-08    0.16969E-05   -0.16477E-06
  1418    0.82361E+03    0.13593E+02    0.00000E+00   -0.51523E+02    0.28547E-08    0.17400E-05   -0.16270E-06
  1419    0.82405E+03    0.13434E+02    0.00000E+00   -0.50903E+02    0.28503E-08    0.17837E-05   -0.16063E-06
  1420    0.82448E+03    0.13279E+02    0.00000E+00   -0.50274E+02    0.28458E-08    0.18280E-05   -0.15855E-06
  1421    0.82484E+03    0.13126E+02    0.00000E+00   -0.49637E+02    0.28413E-08    0.18729E-05   -0.15646E-06
  1422    0.82520E+03    0.12975E+02    0.00000E+00   -0.48992E+02    0.28369E-08    0.19183E-05   -0.15438E-06
  1423    0.82542E+03    0.12828E+02    0.00000E+00   -0.48340E+02    0.28324E-08    0.19641E-05   -0.15228E-06
  1424    0.82570E+03    0.12683E+02    0.00000E+00   -0.47679E+02    0.28280E-08    0.20102E-05   -0.15017E-06
  1425    0.82584E+03    0.12541E+02    0.00000E+00   -0.47012E+02    0.28236E-08    0.20567E-05   -0.14806E-06
  1426    0.82591E+03    0.12403E+02    0.00000E+00   -0.46338E+02    0.28192E-08    0.21034E-05   -0.14594E-06
  1427    0.82604E+03    0.12267E+02    0.00000E+00   -0.45656E+02    0.28148E-08    0.21503E-05   -0.14380E-06
  1428    0.82604E+03    0.12134E+02    0.00000E+00   -0.44970E+02    0.28104E-08    0.21974E-05   -0.14165E-06
  1429    0.82595E+03    0.12004E+02    0.00000E+00   -0.44275E+02    0.28060E-08    0.22445E-05   -0.13949E-06
  1430    0.82587E+03    0.11878E+02    0.00000E+00   -0.43576E+02    0.28016E-08    0.22917E-05   -0.13731E-06
  1431    0.82571E+03    0.11754E+02    0.00000E+00   -0.42871E+02    0.27972E-08    0.23388E-05   -0.13512E-06
  1432    0.82548E+03    0.11633E+02    0.00000E+00   -0.42161E+02    0.27928E-08    0.23858E-05   -0.13291E-06
  1433    0.82532E+03    0.11516E+02    0.00000E+00   -0.41445E+02    0.27885E-08    0.24327E-05   -0.13068E-06
  1434    0.82501E+03    0.11402E+02    0.00000E+00   -0.40724E+02    0.27841E-08    0.24793E-05   -0.12844E-06
  1435    0.82463E+03    0.11291E+02    0.00000E+00   -0.39999E+02    0.27798E-08    0.25257E-05   -0.12617E-06
  1436    0.82425E+03    0.11183E+02    0.00000E+00   -0.39271E+02    0.27755E-08    0.25718E-05   -0.12388E-06
  1437    0.82372E+03    0.11079E+02    0.00000E+00   -0.38538E+02    0.27711E-08    0.26175E-05   -0.12157E-06
  1438    0.82319E+03    0.10977E+02    0.00000E+00   -0.37802E+02    0.27668E-08    0.26627E-05   -0.11924E-06
  1439    0.82258E+03    0.10880E+02    0.00000E+00   -0.37062E+02    0.27625E-08    0.27074E-05   -0.11688E-06
  1440    0.82198E+03    0.10785E+02    0.00000E+00   -0.36319E+02    0.27582E-08    0.27516E-05   -0.11449E-06
  1441    0.82130E+03    0.10694E+02    0.00000E+00   -0.35574E+02    0.27539E-08    0.27951E-05   -0.11208E-06
  1442    0.82054E+03    0.10606E+02    0.00000E+00   -0.34826E+02    0.27496E-08    0.28380E-05   -0.10964E-06
  1443    0.81972E+03    0.10523E+02    0.00000E+00   -0.34075E+02    0.27453E-08    0.28802E-05   -0.10717E-06
  1444    0.81889E+03    0.10442E+02    0.00000E+00   -0.33323E+02    0.27411E-08    0.29215E-05   -0.10467E-06
  1445    0.81791E+03    0.10365E+02    0.00000E+00   -0.32570E+02    0.27368E-08    0.29620E-05   -0.10214E-06
  1446    0.81700E+03    0.10291E+02    0.00000E+00   -0.31814E+02    0.27326E-08    0.30016E-05   -0.99578E-07
  1447    0.81588E+03    0.10221E+02    0.00000E+00   -0.31055E+02    0.27283E-08    0.30403E-05   -0.96981E-07
  1448    0.81482E+03    0.10155E+02    0.00000E+00   -0.30299E+02    0.27241E-08    0.30779E-05   -0.94350E-07
  1449    0.81369E+03    0.10091E+02    0.00000E+00   -0.29541E+02    0.27198E-08    0.31144E-05   -0.91683E-07
  1450    0.81249E+03    0.10031E+02    0.00000E+00   -0.28782E+02    0.27156E-08    0.31498E-05   -0.88980E-07
  1451    0.81129E+03    0.99753E+01    0.00000E+00   -0.28024E+02    0.27114E-08    0.31840E-05   -0.86239E-07
  1452    0.80993E+03    0.99225E+01    0.00000E+00   -0.27268E+02    0.27072E-08    0.32170E-05   -0.83461E-07
  1453    0.80858E+03    0.98734E+01    0.00000E+00   -0.26510E+02    0.27030E-08    0.32487E-05   -0.80647E-07
  1454    0.80722E+03    0.98280E+01    0.00000E+00   -0.25753E+02    0.26988E-08    0.32791E-05   -0.77798E-07
  1455    0.80579E+03    0.97856E+01    0.00000E+00   -0.24998E+02    0.26946E-08    0.33082E-05   -0.74916E-07
  1456    0.80429E+03    0.97476E+01    0.00000E+00   -0.24245E+02    0.26904E-08    0.33359E-05   -0.72001E-07
  1457    0.80264E+03    0.97119E+01    0.00000E+00   -0.23493E+02    0.26863E-08    0.33622E-05   -0.69054E-07
  1458    0.80106E+03    0.96807E+01    0.00000E+00   -0.22743E+02    0.26821E-08    0.33871E-05   -0.66077E-07
  1459    0.79940E+03    0.96525E+01    0.00000E+00   -0.21994E+02    0.26779E-08    0.34106E-05   -0.63070E-07
  1460    0.79767E+03    0.96287E+01    0.00000E+00   -0.21248E+02    0.26738E-08    0.34325E-05   -0.60035E-07
  1461    0.79594E+03    0.96064E+01    0.00000E+00   -0.20506E+02    0.26697E-08    0.34529E-05   -0.56971E-07
  1462    0.79414E+03    0.95887E+01    0.00000E+00   -0.19766E+02    0.26655E-08    0.34718E-05   -0.53882E-07
